country,year,primary_energy_consumption,renewables_consumption,fossil_fuel_consumption
Greece,2020,276.956,48.749,228.208
Greece,2021,302.536,60.799,241.738
Greece,2022,314.337,61.742,252.595
Greece,2023,305.181,66.056,239.125
High-income countries,1965,30908.191,2145.331,28695.67
High-income countries,1966,32466.766,2267.611,30107.34
High-income countries,1967,33754.172,2324.593,31319.727
High-income countries,1968,35944.766,2390.561,33415.273
High-income countries,1969,38385.711,2500.248,35722.664
High-income countries,1970,40587.527,2572.985,37807.023
High-income countries,1971,41651.629,2688.685,38669.961
High-income countries,1972,43842.121,2813.519,40628.105
High-income countries,1973,46305.906,2823.096,42951.598
High-income countries,1974,45605.609,3096.46,41825.82
High-income countries,1975,44747.641,3098.0,40703.664
High-income countries,1976,47204.379,2979.695,43135.742
High-income countries,1977,48317.258,3002.205,43959.238
High-income countries,1978,49756.648,3229.11,44932.582
High-income countries,1979,51110.484,3360.002,46104.809
High-income countries,1980,49655.758,3339.346,44537.383
High-income countries,1981,48602.836,3372.566,43133.906
High-income countries,1982,47266.262,3481.494,41530.602
High-income countries,1983,47574.609,3656.646,41365.82
High-income countries,1984,49637.367,3671.469,42904.125
High-income countries,1985,50875.223,3667.935,43534.164
High-income countries,1986,51691.367,3673.542,44023.289
High-income countries,1987,53271.172,3675.324,45285.344
High-income countries,1988,55145.469,3693.583,46808.898
High-income countries,1989,56157.352,3647.451,47688.844
High-income countries,1990,56411.242,3806.25,47600.445
High-income countries,1991,56930.84,3878.951,47776.793
High-income countries,1992,57502.672,3854.504,48319.805
High-income countries,1993,58381.977,4059.087,48796.828
High-income countries,1994,59537.297,3974.262,49884.941
High-income countries,1995,61108.539,4219.964,50973.68
High-income countries,1996,63054.293,4298.9,52669.172
High-income countries,1997,63703.777,4438.673,53240.211
High-income countries,1998,63973.883,4375.262,53429.266
High-income countries,1999,64965.633,4429.815,54150.859
High-income countries,2000,66301.102,4491.902,55323.992
High-income countries,2001,66167.211,4241.559,55329.938
High-income countries,2002,66807.82,4345.151,55835.594
High-income countries,2003,67543.156,4320.646,56869.547
High-income countries,2004,69031.711,4471.782,57938.785
High-income countries,2005,69606.219,4629.129,58391.195
High-income countries,2006,69791.578,4797.246,58395.023
High-income countries,2007,70379.82,4897.82,59098.652
High-income countries,2008,69905.258,5245.409,58358.727
High-income countries,2009,66725.516,5424.511,55135.668
High-income countries,2010,69548.258,5723.858,57566.785
High-income countries,2011,68926.0,6075.407,57021.863
High-income countries,2012,68449.938,6369.578,56804.973
High-income countries,2013,69288.477,6730.571,57282.5
High-income countries,2014,68968.297,6928.548,56755.621
High-income countries,2015,69428.344,7177.789,57053.809
High-income countries,2016,69772.227,7463.029,57157.699
High-income countries,2017,70310.633,7796.817,57450.656
High-income countries,2018,71208.969,8120.287,58023.262
High-income countries,2019,70417.383,8316.678,56974.617
High-income countries,2020,65687.578,8854.751,52030.961
High-income countries,2021,68638.273,9118.703,54623.5
High-income countries,2022,65800.93,9534.998,51677.398
High-income countries,2023,64908.398,9984.97,50235.762
Hong Kong,1995,180.681,0.0,180.681
Hong Kong,1996,180.591,0.0,180.591
Hong Kong,1997,182.693,0.0,182.693
Hong Kong,1998,186.234,0.0,186.234
Hong Kong,1999,188.622,0.0,188.622
Hong Kong,2008,282.853,0.002,282.851
Hong Kong,2009,308.858,0.003,308.855
Hong Kong,2010,321.176,0.173,321.003
Hong Kong,2011,329.331,0.454,328.878
Hong Kong,2012,316.489,0.195,316.294
Hong Kong,2013,325.028,0.524,324.504
Hong Kong,2014,317.208,0.482,316.726
Hong Kong,2015,326.451,0.672,325.779
Hong Kong,2016,335.053,0.694,334.359
Hong Kong,2017,359.341,0.757,358.584
Hong Kong,2018,363.573,0.879,362.695
Hong Kong,2019,344.545,0.88,343.664
Hong Kong,2020,257.87,1.131,256.739
Hong Kong,2021,243.604,1.54,242.064
Hong Kong,2022,217.463,2.072,215.391
Hong Kong,2023,250.947,2.354,248.593
Hungary,1965,184.975,0.222,184.754
Hungary,1966,187.463,0.296,187.167
Hungary,1967,178.892,0.242,178.65
Hungary,1968,185.606,0.263,185.343
Hungary,1969,198.762,0.281,198.482
Hungary,1970,214.14,0.26,213.879
Hungary,1971,221.097,0.284,220.813
Hungary,1972,228.278,0.325,227.953
Hungary,1973,247.194,0.299,246.895
Hungary,1974,254.761,0.24,254.522
Hungary,1975,269.719,0.482,269.237
Hungary,1976,288.155,0.488,287.667
Hungary,1977,302.98,0.441,302.539
Hungary,1978,324.038,0.408,323.63
Hungary,1979,320.872,0.432,320.44
Hungary,1980,321.839,0.331,321.508
Hungary,1981,318.581,0.497,318.084
Hungary,1982,319.994,0.47,319.524
Hungary,1983,314.48,0.458,307.005
Hungary,1984,323.017,0.535,311.796
Hungary,1985,333.381,0.458,314.536
Hungary,1986,331.824,0.455,310.303
Hungary,1987,346.654,0.5,314.981
Hungary,1988,338.656,0.5,300.006
Hungary,1989,329.905,0.467,290.022
Hungary,1990,323.255,0.581,283.713
Hungary,1991,301.901,0.65,262.303
Hungary,1992,289.652,0.614,249.415
Hungary,1993,278.841,0.615,239.08
Hungary,1994,283.585,0.62,243.101
Hungary,1995,286.801,0.661,246.341
Hungary,1996,292.249,0.772,251.241
Hungary,1997,285.197,0.808,244.755
Hungary,1998,289.477,0.65,249.247
Hungary,1999,289.338,0.743,248.597
Hungary,2000,280.802,0.734,239.832
Hungary,2001,287.644,0.773,247.049
Hungary,2002,280.912,0.703,241.128
Hungary,2003,284.387,1.021,252.717
Hungary,2004,288.927,2.922,253.057
Hungary,2005,308.077,5.929,264.136
Hungary,2006,302.061,4.813,260.493
Hungary,2007,298.086,6.227,252.034
Hungary,2008,293.896,9.264,244.675
Hungary,2009,272.688,10.969,220.379
Hungary,2010,277.827,11.339,224.51
Hungary,2011,269.464,10.119,217.824
Hungary,2012,251.116,9.791,199.771
Hungary,2013,238.041,10.031,187.814
Hungary,2014,238.269,11.739,185.849
Hungary,2015,251.04,11.794,198.327
Hungary,2016,255.495,11.947,202.307
Hungary,2017,269.293,12.299,215.885
Hungary,2018,271.203,13.447,217.812
Hungary,2019,274.892,15.934,217.758
Hungary,2020,270.327,18.962,210.904
Hungary,2021,283.958,22.668,221.14
Hungary,2022,267.017,24.74,202.719
Hungary,2023,252.933,27.768,185.487
Iceland,2007,45.02,33.451,11.569
India,1965,619.451,56.676,562.775
India,1966,638.414,59.186,579.228
India,1967,658.433,66.229,592.204
India,1968,703.985,76.435,627.55
India,1969,780.436,84.864,693.515
India,1970,763.741,90.0,670.029
India,1971,794.386,98.717,692.911
India,1972,835.859,95.815,737.422
India,1973,853.324,102.036,745.745
India,1974,903.988,98.181,800.703
India,1975,972.011,117.299,848.63
India,1976,1019.454,122.71,889.208
India,1977,1078.32,133.883,939.183
India,1978,1120.973,166.109,948.443
India,1979,1182.959,160.176,1016.124
India,1980,1218.599,163.94,1047.712
India,1981,1349.284,174.708,1167.579
India,1982,1336.049,147.435,1182.495
India,1983,1405.05,142.064,1254.259
India,1984,1500.919,158.738,1330.719
India,1985,1584.263,153.211,1418.261
India,1986,1695.59,155.445,1525.9
India,1987,1802.854,144.782,1642.974
India,1988,1962.301,161.496,1783.563
India,1989,2143.414,187.384,1944.618
India,1990,2300.701,196.545,2086.01
India,1991,2427.663,219.215,2193.086
India,1992,2552.772,207.812,2326.79
India,1993,2616.248,210.24,2388.339
India,1994,2757.121,238.966,2504.123
India,1995,2963.118,227.768,2713.743
India,1996,3081.631,209.231,2848.561
India,1997,3252.01,213.686,3009.745
India,1998,3449.497,254.636,3162.595
India,1999,3546.363,252.887,3257.36
India,2000,3725.401,238.355,3442.303
India,2001,3740.874,225.299,3462.326
India,2002,3870.808,214.028,3602.576
India,2003,4008.71,218.276,3739.946
India,2004,4352.651,316.798,3977.076
India,2005,4608.417,310.21,4249.498
India,2006,4854.867,366.048,4440.676
India,2007,5268.96,404.719,4815.856
India,2008,5576.529,395.561,5139.897
India,2009,5991.853,380.65,5566.137
India,2010,6251.326,403.27,5786.578
India,2011,6592.371,489.581,6017.488
India,2012,6948.685,465.011,6396.479
India,2013,7178.72,526.031,6565.577
India,2014,7664.003,562.25,7011.583
India,2015,7929.679,566.109,7264.577
India,2016,8284.972,577.754,7609.863
India,2017,8600.742,643.843,7861.351
India,2018,9088.107,722.887,8266.076
India,2019,9317.351,829.644,8373.467
India,2020,8828.374,859.816,7856.125
India,2021,9585.078,909.452,8565.35
India,2022,10103.183,1037.917,8949.696
India,2023,10837.855,1048.717,9668.979
Indonesia,1965,84.516,5.397,79.119
Indonesia,1966,83.896,7.018,76.879
Indonesia,1967,82.897,7.88,75.017
Indonesia,1968,88.425,9.736,78.69
Indonesia,1969,99.786,10.18,89.606
Indonesia,1970,106.956,12.376,94.58
Indonesia,1971,101.902,4.077,97.825
Indonesia,1972,108.067,3.646,104.421
Indonesia,1973,121.874,4.6,117.274
Indonesia,1974,130.604,5.097,125.508
Indonesia,1975,159.924,5.345,154.579
Indonesia,1976,167.967,3.136,164.831
Indonesia,1977,222.085,5.214,216.871
Indonesia,1978,249.855,3.724,246.131
Indonesia,1979,284.463,4.143,280.321
Indonesia,1980,305.611,3.751,301.86
Indonesia,1981,327.653,3.737,323.916
Indonesia,1982,334.077,4.077,330.0
Indonesia,1983,353.79,6.129,347.661
Indonesia,1984,389.436,6.691,382.745
Indonesia,1985,412.985,8.181,404.804
Indonesia,1986,441.025,13.173,427.853
Indonesia,1987,465.495,13.552,451.944
Indonesia,1988,491.403,14.885,476.518
Indonesia,1989,544.869,18.57,526.299
Indonesia,1990,600.179,22.398,577.781
Indonesia,1991,652.938,24.893,628.045
Indonesia,1992,716.86,31.603,685.257
Indonesia,1993,763.843,29.39,734.453
Indonesia,1994,799.647,28.157,771.489
Indonesia,1995,870.284,30.802,839.482
Indonesia,1996,933.146,32.742,900.404
Indonesia,1997,1012.695,25.087,987.608
Indonesia,1998,995.569,39.971,955.598
Indonesia,1999,1086.986,41.876,1045.11
Indonesia,2000,1163.518,43.444,1120.074
Indonesia,2001,1246.258,51.253,1195.005
Indonesia,2002,1280.384,46.482,1233.902
Indonesia,2003,1389.068,43.929,1345.139
Indonesia,2004,1375.847,46.313,1329.533
Indonesia,2005,1416.014,48.912,1367.102
Indonesia,2006,1440.204,45.658,1394.546
Indonesia,2007,1545.699,51.226,1494.473
Indonesia,2008,1563.545,55.111,1508.435
Indonesia,2009,1606.185,57.908,1548.278
Indonesia,2010,1738.335,75.574,1662.76
Indonesia,2011,1836.37,63.008,1773.362
Indonesia,2012,1895.788,66.852,1828.937
Indonesia,2013,1809.826,80.862,1728.964
Indonesia,2014,1839.601,84.771,1754.83
Indonesia,2015,1866.101,72.86,1793.24
Indonesia,2016,1896.811,106.822,1789.989
Indonesia,2017,1967.708,107.655,1860.053
Indonesia,2018,2151.627,167.543,1984.084
Indonesia,2019,2299.63,190.401,2109.228
Indonesia,2020,2163.753,221.088,1942.665
Indonesia,2021,2214.053,238.979,1975.075
Indonesia,2022,2791.422,276.337,2515.085
Indonesia,2023,2807.733,293.313,2514.42
Iran,1965,97.29,5.083,92.207
Iran,1966,106.037,5.462,100.574
Iran,1967,116.651,5.881,110.771
Iran,1968,128.25,6.325,121.925
Iran,1969,140.755,6.808,133.947
Iran,1970,166.041,7.331,158.71
Iran,1971,181.881,7.88,174.001
Iran,1972,206.218,10.35,195.868
Iran,1973,246.471,8.769,237.702
Iran,1974,279.468,9.657,269.81
Iran,1975,325.649,10.141,315.508
Iran,1976,366.469,11.343,355.126
Iran,1977,414.94,11.722,403.217
Iran,1978,405.671,18.361,387.311
Iran,1979,437.969,15.917,422.052
Iran,1980,406.055,16.505,389.55
Iran,1981,407.537,18.021,389.516
Iran,1982,459.948,18.91,441.039
Iran,1983,546.102,18.504,527.597
Iran,1984,590.164,17.302,572.862
Iran,1985,643.941,17.443,626.498
Iran,1986,603.273,20.847,582.427
Iran,1987,646.76,23.112,623.648
Iran,1988,659.579,24.383,635.196
Iran,1989,720.975,19.906,701.069
Iran,1990,811.283,21.826,789.457
Iran,1991,880.229,16.58,863.649
Iran,1992,973.424,27.216,946.208
Iran,1993,900.748,31.146,869.602
Iran,1994,1008.745,20.391,988.354
Iran,1995,1057.944,24.611,1033.333
Iran,1996,1150.883,26.063,1124.82
Iran,1997,1186.134,17.567,1168.567
Iran,1998,1235.507,22.142,1213.365
Iran,1999,1331.568,15.311,1316.257
Iran,2000,1396.568,11.288,1385.28
Iran,2001,1492.142,12.209,1479.933
Iran,2002,1626.368,23.474,1602.894
Iran,2003,1656.194,27.886,1628.308
Iran,2004,1831.958,34.52,1797.438
Iran,2005,1940.3,41.574,1898.726
Iran,2006,2120.271,53.022,2067.248
Iran,2007,2253.991,51.18,2202.812
Iran,2008,2323.367,21.452,2301.915
Iran,2009,2379.29,19.413,2359.876
Iran,2010,2430.688,28.959,2401.729
Iran,2011,2527.506,30.13,2497.092
Iran,2012,2551.596,35.13,2512.647
Iran,2013,2652.032,40.517,2600.386
Iran,2014,2768.922,39.985,2718.358
Iran,2015,2735.836,36.123,2690.681
Iran,2016,2884.797,41.786,2826.38
Iran,2017,2995.331,47.012,2930.551
Iran,2018,3095.919,28.678,3049.76
Iran,2019,3263.971,92.55,3155.206
Iran,2020,3387.954,65.505,3306.496
Iran,2021,3322.058,40.738,3272.439
Iran,2022,3466.873,41.651,3408.794
Iran,2023,3531.116,64.369,3450.207
Iraq,2017,567.405,5.944,561.461
Iraq,2018,590.492,5.805,584.686
Iraq,2019,639.683,14.076,625.607
Ireland,1979,103.786,2.442,101.345
Ireland,1980,100.424,2.476,97.948
Ireland,1981,97.991,2.545,95.446
Ireland,1982,97.288,2.373,94.915
Ireland,1983,95.877,2.304,93.573
Ireland,1984,94.857,2.029,92.828
Ireland,1985,99.538,2.476,97.062
Ireland,1986,107.503,2.717,104.786
Ireland,1987,108.719,2.029,106.69
Ireland,1988,108.199,2.579,105.62
Ireland,1989,111.472,2.063,109.409
Ireland,1990,117.886,2.061,115.825
Ireland,1991,122.462,2.206,120.256
Ireland,1992,123.019,2.431,120.588
Ireland,1993,125.626,2.306,123.32
Ireland,1994,130.936,2.777,128.159
Ireland,1995,133.621,2.156,131.465
Ireland,1996,141.037,2.263,138.774
Ireland,1997,145.73,2.411,143.319
Ireland,1998,156.805,3.48,153.326
Ireland,1999,165.537,3.345,162.192
Ireland,2000,173.349,3.527,169.822
Ireland,2001,183.168,3.042,180.125
Ireland,2002,181.354,4.053,177.301
Ireland,2003,176.855,3.326,173.529
Ireland,2004,180.362,4.051,176.311
Ireland,2005,188.174,5.417,182.757
Ireland,2006,194.294,7.103,187.192
Ireland,2007,197.324,8.198,189.127
Ireland,2008,196.379,10.779,185.6
Ireland,2009,176.612,12.46,164.151
Ireland,2010,178.3,11.533,166.767
Ireland,2011,170.262,16.176,154.086
Ireland,2012,167.469,15.589,151.88
Ireland,2013,164.997,16.727,148.27
Ireland,2014,164.553,18.888,145.665
Ireland,2015,173.913,22.82,151.093
Ireland,2016,181.638,21.765,159.873
Ireland,2017,182.403,25.886,156.516
Ireland,2018,186.474,29.238,157.237
Ireland,2019,187.359,33.743,153.616
Ireland,2020,176.077,37.89,138.187
Ireland,2021,179.446,32.996,146.45
Ireland,2022,185.967,37.261,148.706
Ireland,2023,180.767,40.316,140.451
Israel,1980,92.576,0.0,92.576
Israel,1981,94.156,0.006,94.15
Israel,1982,101.744,0.006,101.738
Israel,1983,101.807,0.003,101.804
Israel,1984,105.942,0.006,105.936
Israel,1985,98.253,0.006,98.247
Israel,1986,103.353,0.018,103.335
Israel,1987,110.834,0.03,110.805
Israel,1988,118.79,0.03,118.761
Israel,1989,124.276,0.009,124.267
Israel,1990,129.135,0.009,129.126
Israel,1991,131.278,0.018,131.26
Israel,1992,153.197,0.086,153.111
Israel,1993,166.366,0.077,166.289
Israel,1994,173.569,0.068,173.501
Israel,1995,195.208,0.074,195.134
Israel,1996,202.297,0.071,202.226
Israel,1997,221.213,0.074,221.139
Israel,1998,232.794,0.074,232.72
Israel,1999,241.272,0.098,241.174
Israel,2000,227.371,0.092,227.279
Israel,2001,227.212,0.059,227.154
Israel,2002,231.783,0.211,231.572
Israel,2003,238.836,0.245,238.591
Israel,2004,243.489,0.236,243.253
Israel,2005,244.649,0.293,244.356
Israel,2006,245.96,0.171,245.789
Israel,2007,255.085,0.157,254.928
Israel,2008,262.427,0.185,262.242
Israel,2009,254.956,0.392,254.564
Israel,2010,265.059,0.61,264.449
Israel,2011,270.062,0.995,269.066
Israel,2012,282.725,1.488,281.237
Israel,2013,267.18,1.645,265.535
Israel,2014,260.647,2.749,257.899
Israel,2015,275.057,3.723,271.334
Israel,2016,280.57,5.179,275.391
Israel,2017,285.685,5.277,280.408
Israel,2018,292.212,5.826,286.386
Israel,2019,301.506,9.258,292.248
Israel,2020,285.135,12.122,273.013
Israel,2021,292.044,15.075,276.969
Israel,2022,308.649,17.489,291.16
Israel,2023,309.459,21.866,287.593
Italy,1965,928.462,133.697,784.806
Italy,1966,1008.304,139.043,858.3
Italy,1967,1091.974,135.366,947.664
Italy,1968,1179.984,136.786,1035.889
Italy,1969,1270.033,132.915,1132.354
Italy,1970,1402.124,131.913,1261.199
Italy,1971,1476.256,128.047,1338.66
Italy,1972,1548.182,133.503,1404.391
Italy,1973,1615.823,122.349,1484.557
Italy,1974,1615.333,124.424,1481.234
Italy,1975,1581.353,133.142,1437.428
Italy,1976,1668.908,127.117,1530.989
Italy,1977,1674.358,162.237,1502.516
Italy,1978,1715.524,145.797,1557.162
Italy,1979,1769.165,147.188,1614.52
Italy,1980,1723.793,145.479,1572.048
Italy,1981,1687.626,137.38,1542.565
Italy,1982,1654.092,132.869,1501.917
Italy,1983,1619.34,132.421,1470.51
Italy,1984,1644.551,135.455,1489.553
Italy,1985,1636.66,129.611,1487.119
Italy,1986,1681.007,130.198,1525.958
Italy,1987,1731.074,126.109,1604.471
Italy,1988,1773.738,129.844,1643.894
Italy,1989,1824.944,110.235,1714.709
Italy,1990,1854.886,102.835,1752.051
Italy,1991,1913.132,134.304,1778.829
Italy,1992,1905.329,134.942,1770.387
Italy,1993,1865.054,133.313,1731.741
Italy,1994,1860.836,142.271,1718.565
Italy,1995,1936.397,122.231,1814.167
Italy,1996,1935.798,136.316,1799.482
Italy,1997,1969.284,136.297,1832.987
Italy,1998,2014.581,137.116,1877.466
Italy,1999,2071.383,151.477,1919.906
Italy,2000,2099.285,150.217,1949.068
Italy,2001,2097.537,159.591,1937.946
Italy,2002,2083.352,141.217,1942.135
Italy,2003,2149.784,136.277,2013.508
Italy,2004,2197.52,158.669,2038.851
Italy,2005,2200.25,141.554,2058.696
Italy,2006,2190.067,147.391,2042.676
Italy,2007,2148.299,138.178,2010.122
Italy,2008,2111.905,173.077,1938.828
Italy,2009,1971.705,208.715,1762.991
Italy,2010,2036.733,232.815,1803.918
Italy,2011,1997.912,248.601,1749.311
Italy,2012,1943.877,275.365,1668.513
Italy,2013,1858.6,327.312,1531.288
Italy,2014,1762.32,347.878,1414.442
Italy,2015,1814.766,317.772,1496.994
Italy,2016,1821.932,313.951,1507.98
Italy,2017,1843.121,301.734,1541.387
Italy,2018,1853.64,328.604,1525.036
Italy,2019,1819.556,325.063,1494.493
Italy,2020,1651.962,330.966,1320.996
Italy,2021,1768.617,328.594,1440.023
Italy,2022,1718.251,283.974,1434.277
Italy,2023,1651.434,318.367,1333.068
Japan,1965,1831.837,224.938,1606.828
Japan,1966,2078.875,234.637,1842.581
Japan,1967,2332.107,202.702,2127.62
Japan,1968,2569.288,217.191,2349.134
Japan,1969,2995.711,222.809,2769.832
Japan,1970,3418.785,223.646,3182.141
Japan,1971,3581.75,249.647,3309.375
Japan,1972,3835.057,252.345,3555.812
Japan,1973,4209.336,198.183,3983.609
Japan,1974,4170.854,245.357,3869.602
Japan,1975,4130.073,247.705,3811.076
Japan,1976,4304.319,248.218,3959.402
Japan,1977,4284.78,217.28,3977.667
Japan,1978,4377.462,209.477,3999.684
Japan,1979,4458.664,241.877,4017.046
Japan,1980,4298.557,264.175,3800.029
Japan,1981,4230.308,262.239,3718.878
Japan,1982,4100.725,272.374,3537.704
Japan,1983,4220.464,283.894,3612.268
Japan,1984,4371.088,249.967,3740.145
Japan,1985,4481.088,285.067,3743.216
Japan,1986,4475.038,282.544,3723.255
Japan,1987,4670.11,267.871,3867.07
Japan,1988,4927.338,317.54,4116.363
Japan,1989,5060.553,325.205,4208.097
Japan,1990,5184.285,292.539,4339.647
Japan,1991,5363.508,315.752,4455.584
Japan,1992,5426.293,273.92,4536.533
Japan,1993,5516.978,310.116,4504.01
Japan,1994,5718.397,232.629,4752.985
Japan,1995,5911.905,277.64,4820.216
Japan,1996,6029.414,275.744,4912.344
Japan,1997,6146.964,307.03,4928.647
Japan,1998,6049.681,314.224,4810.501
Japan,1999,6144.011,299.939,4943.913
